Stcd,Cntycd,Office Name,City,ST
54,051,Marshall County FSA Office,Wheeling,WV
54,053,Mason County USDA Serv Cntr,Point Pleasant,WV
54,055,Mercer County USDA Serv Cntr,Princeton,WV
54,057,Mineral County USDA Serv Cntr,Keyser,WV
54,061,Monongalia County USDA Serv Cntr,Morgantown,WV
54,063,Monroe County USDA Serv Cntr,Union,WV
54,065,Morgan County FSA Office,Martinsburg,WV
54,067,Nicholas County USDA Serv Cntr,Summersville,WV
54,069,Ohio County USDA Serv Cntr,Wheeling,WV
54,071,Pendleton County USDA Serv Cntr,Franklin,WV
54,073,Pleasants County FSA Office,Parkersburg,WV
54,075,Pocahontas County USDA Serv Cntr,Buckeye,WV
54,077,Preston County USDA Serv Cntr,Kingwood,WV
54,079,Putnam County FSA Office,Cross Lanes,WV
54,081,Raleigh County USDA Serv Cntr,Beckley,WV
54,083,Randolph County USDA Serv Cntr,Elkins,WV
54,085,Ritchie County FSA Office,Parkersburg,WV
54,087,Roane County USDA Serv Cntr,Spencer,WV
54,089,Summers County FSA Office,Beckley,WV
54,091,Taylor County FSA Office,White Hall,WV
54,093,Tucker County FSA Office,Elkins,WV
54,095,Tyler County USDA Serv Cntr,Sistersville,WV
54,097,Upshur County FSA Office,Weston,WV
54,099,Wayne County FSA Office,Huntington,WV
54,101,Webster County FSA Office,Summersville,WV
54,103,Wetzel County FSA Office,Middlebourne,WV
54,105,Wirt County FSA Office,Parkersburg,WV
54,107,Wood County USDA Serv Cntr,Parkersburg,WV
54,109,Wyoming County FSA Office,Beckley,WV
55,000,Wisconsin State USDA Office,Madison,WI
55,001,Adams County USDA Serv Cntr,Adams,WI
55,003,Ashland County USDA Serv Cntr,Ashland,WI
55,005,Barron County USDA Serv Cntr,Barron,WI
55,007,Bayfield County FSA Office,Ashland,WI
55,009,Brown County USDA Serv Cntr,Green Bay,WI
55,011,Buffalo County USDA Serv Cntr,Alma,WI
55,013,Burnett County USDA Serv Cntr,Siren,WI
55,015,Calumet County USDA Serv Cntr,Chilton,WI
55,017,Chippewa County USDA Serv Cntr,Chippewa Falls,WI
55,019,Clark County USDA Serv Cntr,Neillsville,WI
55,021,Columbia County USDA Serv Cntr,Portage,WI
55,023,Crawford County USDA Serv Cntr,Prairie du Chien,WI
55,025,Dane County USDA Serv Cntr,Madison,WI
55,027,Dodge County USDA Serv Cntr,Juneau,WI
55,029,Door County USDA Serv Cntr,Sturgeon Bay,WI
55,031,Douglas County FSA Office,Ashland,WI
55,033,Dunn County USDA Serv Cntr,Menomonie,WI
55,035,Eau Claire County USDA Serv Cntr,Altoona,WI
55,037,Florence County FSA Office,Rhineland,WI
55,039,Fond du Lac County USDA Serv Cntr,Fond du Lac,WI
55,041,Forest County USDA Serv Cntr,Rhineland,WI
55,043,Grant County USDA Serv Cntr,Lancaster,WI
55,045,Green County USDA Serv Cntr,Monroe,WI
55,047,Green Lake County USDA Serv Cntr,Greenlake,WI
55,049,Iowa County USDA Serv Cntr,Dodgeville,WI
55,051,Iron County FSA Office,Ashland,WI
55,053,Jackson County USDA Serv Cntr,Black River Falls,WI
55,055,Jefferson County USDA Serv Cntr,Jefferson,WI
55,057,Juneau County USDA Serv Cntr,Mauston,WI
55,059,Kenosha County FSA Office,Union Grove,WI
55,061,Kewaunee County USDA Serv Cntr,Kewaunee,WI
55,063,La Crosse County USDA Serv Cntr,Onalaska,WI
55,065,Lafayette County USDA Serv Cntr,Darlington,WI
55,067,Langlade County FSA Office,Merrill,WI
55,069,Lincoln County USDA Serv Cntr,Merrill,WI
55,071,Manitowoc County USDA Serv Cntr,Manitowoc,WI
55,073,Marathon County USDA Serv Cntr,Wausau,WI
55,075,Marinette County USDA Serv Cntr,Marinette,WI
55,077,Marquette County USDA Serv Cntr,Montello,WI
55,078,Menominee County FSA Office,Shawano,WI
55,079,Milwaukee County FSA Office,Waukesha,WI
55,081,Monroe County USDA Serv Cntr,Sparta,WI
55,083,Oconto County USDA Serv Cntr,Oconto,WI
55,085,Oneida County FSA Office,Rhineland,WI
55,087,Outagamie County USDA Serv Cntr,Appleton,WI
55,089,Ozaukee County FSA Office,West Bend,WI
55,091,Pepin County USDA Serv Cntr,Durand,WI
55,093,Pierce County USDA Serv Cntr,Ellsworth,WI
55,095,Polk County USDA Serv Cntr,Balsam Lake,WI
55,097,Portage County USDA Serv Cntr,Stevens Point,WI
55,099,Price County FSA Office,Medford,WI
55,101,Racine County USDA Serv Cntr,Union Grove,WI
55,103,Richland County USDA Serv Cntr,Richland Center,WI
55,105,Rock County USDA Serv Cntr,Janesville,WI
55,107,Rusk County USDA Serv Cntr,Ladysmith,WI
55,109,St Croix County USDA Serv Cntr,Baldwin,WI
55,111,Sauk County USDA Serv Cntr,Baraboo,WI
55,113,Sawyer County FSA Office,Ladysmith,WI
55,115,Shawano County USDA Serv Cntr,Shawano,WI
55,117,Sheboygan County USDA Serv Cntr,Sheboygan Falls,WI
55,119,Taylor County USDA Serv Cntr,Medford,WI
55,121,Trempealeau County USDA Serv Cntr,Whitehall,WI
55,123,Vernon County USDA Serv Cntr,Viroqua,WI
55,125,Vilas County FSA Office,Rhineland,WI
55,127,Walworth County USDA Serv Cntr,Elkhorn,WI
55,129,Washburn County USDA Serv Cntr,Spooner,WI
55,131,Washington County USDA Serv Cntr,West Bend,WI
55,133,Waukesha County USDA Serv Cntr,Waukesha,WI
55,135,Waupaca County USDA Serv Cntr,Waupaca,WI
55,137,Waushara County USDA Serv Cntr,Wautoma,WI
55,139,Winnebago County USDA Serv Cntr,Oshkosh,WI
55,141,Wood County USDA Serv Cntr,Wisconsin Rapids,WI
56,000,Wyoming State USDA Office,Casper,WY
56,001,Albany County FSA Office,Saratoga,WY
56,003,Big Horn County USDA Serv Cntr,Greybull,WY
56,005,Campbell County USDA Serv Cntr,Gillette,WY
56,007,Carbon County USDA Serv Cntr,Saratoga,WY
56,009,Converse County USDA Serv Cntr,Douglas,WY
56,011,Crook County USDA Serv Cntr,Sundance,WY
56,013,Fremont County USDA Serv Cntr,Riverton,WY
56,015,Goshen County USDA Serv Cntr,Torrington,WY
56,017,Hot Springs County FSA Office,Worland,WY
56,019,Johnson County USDA Serv Cntr,Buffalo,WY
56,021,Laramie County USDA Serv Cntr,Cheyenne,WY
56,023,Lincoln County USDA Serv Cntr,Afton,WY
56,025,Natrona County USDA Serv Cntr,Casper,WY
56,027,Niobrara County USDA Serv Cntr,Lusk,WY
56,029,Park County USDA Serv Cntr,Powell,WY
56,031,Platte County USDA Serv Cntr,Wheatland,WY
56,033,Sheridan County USDA Serv Cntr,Sheridan,WY
56,035,Sublette County FSA Office,Farson,WY
56,037,Sweetwater County USDA Serv Cntr,Farson,WY
56,039,Teton County FSA Office,Driggs,ID
56,041,Uinta County USDA Serv Cntr,Lyman,WY
56,043,Washakie County USDA Serv Cntr,Worland,WY
56,045,Weston County USDA Serv Cntr,Newcastle,WY
